family,filename,file_path,parsed_date,session_rank,label,segment_kind,segment_source,segment_context,start_sample,end_sample,expected_duration_sec,segment_index,start_time_sec,end_time_sec,duration_sec,duration_error_sec
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,174935,176117,8.0,49,702.0249176025391,706.7683563232422,4.7474517822265625,-3.2525482177734375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,176118,176727,5.0,50,706.7723693847656,709.2163238525391,2.447967529296875,-2.552032470703125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,176728,177966,8.0,51,709.2203369140625,714.1885070800781,4.9721832275390625,-3.0278167724609375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,177967,180334,15.0,52,714.1925201416016,723.6914367675781,9.5029296875,-5.4970703125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,180335,181506,8.0,53,723.6954498291016,728.3947448730469,4.70330810546875,-3.29669189453125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,181507,182093,5.0,54,728.3987579345703,730.7504119873047,2.3556671142578125,-2.6443328857421875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,182094,183270,8.0,55,730.7544250488281,735.4737854003906,4.7233734130859375,-3.2766265869140625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,183271,185594,15.0,56,735.4777984619141,744.8001403808594,9.32635498046875,-5.67364501953125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,185595,186721,8.0,57,744.8041534423828,749.3228607177734,4.5227203369140625,-3.4772796630859375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,186722,187871,5.0,58,749.3268737792969,753.9378814697266,4.615020751953125,-0.384979248046875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,187872,189017,8.0,59,753.94189453125,758.5368499755859,4.598968505859375,-3.401031494140625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,189018,191326,15.0,60,758.5408630371094,767.8030090332031,9.266159057617188,-5.7338409423828125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,191327,192417,8.0,61,767.8070220947266,772.1812591552734,4.3782501220703125,-3.6217498779296875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,192418,193536,5.0,62,772.1852722167969,776.671875,4.4906158447265625,-0.5093841552734375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,193537,194683,8.0,63,776.6758880615234,781.2748565673828,4.6029815673828125,-3.3970184326171875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,194684,197993,15.0,64,781.2788696289062,794.5580902099609,13.283233642578125,-1.716766357421875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,197994,199085,8.0,65,794.5621032714844,798.9403533935547,4.38226318359375,-3.61773681640625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,199086,200206,5.0,66,798.9443664550781,803.4389953613281,4.4986419677734375,-0.5013580322265625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,200207,201277,8.0,67,803.4430084228516,807.7369842529297,4.2979888916015625,-3.7020111083984375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,201278,204179,15.0,68,807.7409973144531,819.3828887939453,11.645904541015625,-3.354095458984375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,204180,205503,8.0,69,819.3869018554688,824.6961822509766,5.31329345703125,-2.68670654296875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,205504,206749,5.0,70,824.7001953125,829.6964569091797,5.000274658203125,0.000274658203125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,206750,207989,8.0,71,829.7004699707031,834.6726531982422,4.9761962890625,-3.0238037109375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,207990,221492,15.0,72,834.6766662597656,888.8610229492188,54.18836975097656,39.18836975097656
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,221493,223786,8.0,73,888.8650360107422,898.0669860839844,9.205963134765625,1.205963134765625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,223787,225191,5.0,74,898.0709991455078,903.7053375244141,5.6383514404296875,0.6383514404296875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,225192,227166,8.0,75,903.7093505859375,911.6311340332031,7.9257965087890625,-0.0742034912109375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,227167,230233,15.0,76,911.6351470947266,923.9391937255859,12.308059692382812,-2.6919403076171875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,230234,232343,8.0,77,923.9432067871094,932.4067535400391,8.467559814453125,0.467559814453125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,232344,233690,5.0,78,932.4107666015625,937.8123474121094,5.4055938720703125,0.4055938720703125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,233691,235294,8.0,79,937.8163604736328,944.2492980957031,6.43695068359375,-1.56304931640625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,235295,237337,15.0,80,944.2533111572266,952.4479827880859,8.198684692382812,-6.8013153076171875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,237338,239402,8.0,81,952.4519958496094,960.7349548339844,8.286972045898438,0.2869720458984375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,239403,240940,5.0,82,960.7389678955078,966.9070434570312,6.172088623046875,1.172088623046875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,240941,243018,8.0,83,966.9110565185547,975.2461853027344,8.339141845703125,0.339141845703125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,243019,245949,15.0,84,975.2501983642578,987.0084686279297,11.762283325195312,-3.2377166748046875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,245950,248153,8.0,85,987.0124816894531,995.8532562255859,8.84478759765625,0.84478759765625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,248154,249213,5.0,86,995.8572692871094,1000.1071014404297,4.25384521484375,-0.74615478515625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,249214,251356,8.0,87,1000.1111145019531,1008.7070922851562,8.599990844726562,0.5999908447265625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,251357,253641,15.0,88,1008.7111053466797,1017.8769378662109,9.169845581054688,-5.8301544189453125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,253642,255818,8.0,89,1017.8809509277344,1026.6133728027344,8.736434936523438,0.7364349365234375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,255819,257663,5.0,90,1026.6173858642578,1034.0174713134766,7.4040985107421875,2.4040985107421875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,257664,259679,8.0,91,1034.021484375,1042.1078033447266,8.09033203125,0.09033203125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,259680,264054,15.0,92,1042.11181640625,1059.6649475097656,17.557144165039062,2.5571441650390625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,264055,266490,8.0,93,1059.668960571289,1069.4407653808594,9.77581787109375,1.77581787109375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,266491,268407,5.0,94,1069.4447784423828,1077.133804321289,7.6930389404296875,2.6930389404296875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,268408,270566,8.0,95,1077.1378173828125,1085.7980041503906,8.664199829101562,0.6641998291015625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,270567,273942,15.0,96,1085.802017211914,1099.3460998535156,13.548095703125,-1.451904296875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,273943,276112,8.0,97,1099.350112915039,1108.054443359375,8.708343505859375,0.708343505859375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,276113,277210,5.0,98,1108.0584564208984,1112.4607849121094,4.406341552734375,-0.593658447265625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,277211,279294,8.0,99,1112.4647979736328,1120.8240051269531,8.36322021484375,0.36322021484375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,279295,281367,15.0,100,1120.8280181884766,1129.143081665039,8.319076538085938,-6.6809234619140625
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,281368,283513,8.0,101,1129.1470947265625,1137.755111694336,8.612030029296875,0.612030029296875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,283514,285114,5.0,102,1137.7591247558594,1144.1800231933594,6.4249114990234375,1.4249114990234375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,285115,287415,8.0,103,1144.1840362548828,1153.414077758789,9.234054565429688,1.2340545654296875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_movement1,287416,289314,15.0,104,1153.4180908203125,1161.0348815917969,7.6208038330078125,-7.3791961669921875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,LEFT,movement1,marker_1_to_2,,289315,291453,8.0,105,1161.0388946533203,1169.6188201904297,8.583938598632812,0.5839385986328125
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement1_to_movement2,291454,292882,5.0,106,1169.6228332519531,1175.3534851074219,5.7346649169921875,0.7346649169921875
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,RIGHT,movement2,marker_3_to_4,,292883,294865,8.0,107,1175.3574981689453,1183.3113861083984,7.9579010009765625,-0.0420989990234375
left_right,LR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(02).csv,2026-03-08,2,REST,rest,inferred_between_active_gaps,movement2_to_end_of_recording,294866,322568,,108,1183.3153991699219,1294.4852294921875,111.17384338378906,
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,BASELINE,baseline,inferred_pre_first_active_gap,start_to_first_active,0,12442,45.0,0,0.0,49.930511474609375,49.93452453613281,4.9345245361328125
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,LEFT,movement1,marker_1_to_2,,12443,14736,8.0,1,49.93452453613281,59.136474609375,9.205963134765625,1.205963134765625
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement1_to_movement2,14737,16141,5.0,2,59.14048767089844,64.77482604980469,5.6383514404296875,0.6383514404296875
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,RIGHT,movement2,marker_3_to_4,,16142,18116,8.0,3,64.77883911132812,72.70062255859375,7.9257965087890625,-0.0742034912109375
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement2_to_movement1,18117,21183,15.0,4,72.70463562011719,85.00868225097656,12.308059692382812,-2.6919403076171875
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,LEFT,movement1,marker_1_to_2,,21184,23293,8.0,5,85.0126953125,93.47624206542969,8.467559814453125,0.467559814453125
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement1_to_movement2,23294,24640,5.0,6,93.48025512695312,98.8818359375,5.4055938720703125,0.4055938720703125
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,RIGHT,movement2,marker_3_to_4,,24641,26244,8.0,7,98.88584899902344,105.31878662109375,6.43695068359375,-1.56304931640625
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26245,28287,15.0,8,105.32279968261719,113.51747131347656,8.198684692382812,-6.8013153076171875
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,LEFT,movement1,marker_1_to_2,,28288,30352,8.0,9,113.521484375,121.804443359375,8.286972045898438,0.2869720458984375
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement1_to_movement2,30353,31890,5.0,10,121.80845642089844,127.97653198242188,6.172088623046875,1.172088623046875
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,RIGHT,movement2,marker_3_to_4,,31891,33968,8.0,11,127.98054504394531,136.315673828125,8.339141845703125,0.339141845703125
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement2_to_movement1,33969,36899,15.0,12,136.31968688964844,148.0779571533203,11.762283325195312,-3.2377166748046875
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,LEFT,movement1,marker_1_to_2,,36900,39103,8.0,13,148.08197021484375,156.92274475097656,8.84478759765625,0.84478759765625
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement1_to_movement2,39104,40163,5.0,14,156.9267578125,161.1765899658203,4.25384521484375,-0.74615478515625
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,RIGHT,movement2,marker_3_to_4,,40164,42306,8.0,15,161.18060302734375,169.77658081054688,8.599990844726562,0.5999908447265625
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement2_to_movement1,42307,44591,15.0,16,169.7805938720703,178.94642639160156,9.169845581054688,-5.8301544189453125
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,LEFT,movement1,marker_1_to_2,,44592,46768,8.0,17,178.950439453125,187.682861328125,8.736434936523438,0.7364349365234375
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement1_to_movement2,46769,48613,5.0,18,187.68687438964844,195.0869598388672,7.4040985107421875,2.4040985107421875
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,RIGHT,movement2,marker_3_to_4,,48614,50629,8.0,19,195.09097290039062,203.1772918701172,8.09033203125,0.09033203125
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement2_to_movement1,50630,55004,15.0,20,203.18130493164062,220.73443603515625,17.557144165039062,2.5571441650390625
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,LEFT,movement1,marker_1_to_2,,55005,57440,8.0,21,220.7384490966797,230.51025390625,9.77581787109375,1.77581787109375
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement1_to_movement2,57441,59357,5.0,22,230.51426696777344,238.2032928466797,7.6930389404296875,2.6930389404296875
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,RIGHT,movement2,marker_3_to_4,,59358,61516,8.0,23,238.20730590820312,246.86749267578125,8.664199829101562,0.6641998291015625
left_right,LR-3-8-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-3-8-26-(03).csv,2026-03-08,3,REST,rest,inferred_between_active_gaps,movement2_to_movement1,61517,64892,15.0,24,246.8715057373047,260.41558837890625,13.548095703125,-1.451904296875
